code,detail,TTM,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
7100,EPS GR 5Y avg,—,9.51,11.35,9.67,7.67,2.11,-1.78,8.19,-7.75,-10.30,-10.03
7100,EPS GR 10Y avg,—,3.71,9.76,0.58,-1.72,-4.15,—,—,—,—,—
7100,OCF GR,—,1.96,32.64,-7.27,22.37,18.49,-4.66,6.13,0.08,-13.25,10.34
7100,FCF GR,—,2.05,53.87,-19.46,27.03,12.87,26.79,23.64,45.91,-51.28,-9.76
7100,D/E,—,—,—,—,—,—,—,—,—,—,—
7100,Price,3.1300,2.6000,2.7800,2.5400,3.3100,1.7800,1.7400,1.4300,1.3700,1.1600,1.0900
7103,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-05,2015-05,2014-05,2013-05,2012-05,2011-05
7103,Revenue,291,308,374,348,314,288,254,239,202,178,148
7103,NP,33,36,31,24,25,28,23,22,19,11,8
7103,EPS,0.15,0.17,0.15,0.12,0.14,0.18,0.15,0.14,0.14,0.08,0.06
7103,DPS,0.04,0.04,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.03
7103,Div Payout,29.3,35.5,26.1,39.9,34.7,—,—,—,—,—,—
7103,Shares,214,214,214,210,184,158,151,147,140,131,131
7103,BVPS,2.15,2.04,1.94,1.84,1.45,—,—,—,—,—,—
7103,OCF,70,71,33,34,46,35,55,34,30,23,27
7103,FCF,41,45,-32,-5,30,13,38,11,21,14,-11
7103,NP Margin,11.29,11.56,8.35,6.97,8.12,9.87,8.99,9.03,9.52,5.94,5.48
7103,ROE,7.52,8.30,7.77,6.33,7.67,12.00,11.31,12.16,12.13,7.24,5.80
7103,Revenue GR,-18.05,-17.61,7.68,10.78,5.52,13.62,6.25,18.23,13.31,20.67,—
7103,Revenue GR 3Y avg,—,-0.58,7.56,9.18,7.92,12.59,12.49,17.37,15.33,18.08,—
7103,Revenue GR 5Y avg,—,3.56,8.38,10.21,10.66,14.31,14.02,17.14,15.38,18.34,—
7103,Revenue GR 10Y avg,—,8.37,12.43,12.62,14.21,15.33,—,—,—,—,—
7103,NP GR,—,11.86,2.64,1.69,4.75,13.95,29.16,38.61,15.32,9.22,—
7103,NP GR 3Y avg,—,8.32,6.86,4.22,17.02,28.58,12.71,21.56,19.68,22.64,—
7103,NP GR 5Y avg,—,10.37,13.56,11.25,19.63,24.08,—,—,—,—,—
7103,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103,EPS GR,-30.98,14.21,26.26,-16.56,-15.31,19.21,3.42,5.80,70.37,30.67,—
7103,EPS GR 3Y avg,—,6.36,-5.72,-7.22,-1.50,9.26,23.07,33.05,12.86,9.21,—
7103,EPS GR 5Y avg,—,1.75,-0.04,-3.15,10.05,23.76,9.48,18.61,11.53,15.78,—
7103,EPS GR 10Y avg,—,5.33,8.37,3.52,12.71,18.29,—,—,—,—,—
7103,OCF GR,—,117.55,-5.25,-25.87,19.76,-37.23,61.51,15.74,26.92,-14.82,—
7103,FCF GR,—,—,—,—,71.77,-67.13,259.66,-48.90,44.50,—,—
7103,D/E,—,—,—,0.01,0.02,0.03,0.03,0.09,0.13,0.24,0.33
7103,Price,2.0000,1.9700,2.2500,2.1000,2.3500,2.4400,2.5700,2.1300,1.9300,1.8000,1.4200
7106,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
7106,Revenue,"6,218","2,132","1,538","1,304","1,127","1,053","1,004","1,048",997,"1,021",977
7106,NP,"3,253",525,123,107,67,127,96,120,122,104,159
7106,EPS,1.20,0.20,0.05,0.04,0.02,0.04,0.03,0.04,0.04,0.04,0.06
7106,DPS,0.03,—,0.01,0.02,0.01,0.01,0.01,0.01,—,0.01,0.01
7106,Div Payout,3.2,—,44.3,54.7,26.8,—,—,—,—,—,—
7106,Shares,"3,652","2,672","2,680","2,729","2,782","2,824","2,819","2,820","2,820","2,824","2,751"
7106,BVPS,1.58,0.47,0.40,0.40,0.38,—,—,—,—,—,—
7106,OCF,"4,519","1,304",235,177,121,99,158,143,164,56,62
7106,FCF,"4,148","1,113",123,118,9,-22,-20,42,94,18,16
7106,NP Margin,52.32,24.62,8.00,8.18,5.96,12.06,9.52,11.42,12.20,10.20,16.26
7106,ROE,120.71,39.57,11.53,10.26,6.44,12.81,10.37,13.82,15.19,14.26,25.42
7106,Revenue GR,333.21,38.60,17.92,15.76,4.62,4.86,-4.18,5.09,-2.35,4.51,—
7106,Revenue GR 3Y avg,—,23.68,11.43,7.76,2.09,1.83,-0.56,2.36,7.47,7.95,—
7106,Revenue GR 5Y avg,—,14.66,7.22,5.00,1.80,1.51,4.56,5.24,11.67,20.60,—
7106,Revenue GR 10Y avg,—,9.73,6.27,8.12,10.35,—,—,—,—,—,—
7106,NP GR,—,98.40,-0.88,3.16,-15.21,1.42,-2.81,-9.01,-1.30,30.38,—
7106,NP GR 3Y avg,—,36.27,0.51,-2.37,-7.66,-4.39,-5.45,20.56,16.82,21.25,—
7106,NP GR 5Y avg,—,14.50,9.60,6.34,5.13,—,—,—,—,—,—
7106,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106,EPS GR,—,334.27,16.07,61.32,-33.93,32.48,-20.08,-1.62,17.01,-36.16,—
7106,EPS GR 3Y avg,—,101.09,0.17,4.03,-14.89,1.37,-2.74,-9.76,-9.47,19.79,—
7106,EPS GR 5Y avg,—,37.60,1.16,-1.84,-7.41,-4.89,-10.22,14.62,8.41,28.51,—
7106,EPS GR 10Y avg,—,12.28,7.36,2.91,8.23,—,—,—,—,—,—
7106,OCF GR,—,454.76,32.66,46.72,14.20,-37.25,10.13,-12.46,189.86,-9.41,—
7106,FCF GR,—,806.21,3.82,—,—,—,—,-55.98,415.95,16.81,—
7106,D/E,0.02,0.07,0.05,0.06,0.10,0.10,0.15,0.14,0.14,0.18,0.20
7106,Price,3.8100,8.0000,1.6700,4.1700,1.9900,2.1500,1.6800,2.7700,1.9300,1.9100,1.9900
7107,Year End,TTM,2020-03,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03
7107,Revenue,283,267,287,288,256,245,237,227,212,195,149
7107,NP,13,10,14,11,18,25,22,16,13,13,9
7107,EPS,0.05,0.04,0.06,0.05,0.07,0.11,0.09,0.13,0.11,0.11,0.07
7107,DPS,0.01,0.01,0.01,0.04,0.04,0.07,0.05,0.04,0.04,0.04,0.05
7107,Div Payout,34.7,37.4,32.2,67.3,52.9,50.0,32.0,31.0,36.6,68.9,—
7107,Shares,240,240,240,240,240,240,240,120,120,120,120
7107,BVPS,0.85,0.81,0.81,0.77,0.75,0.73,1.29,1.19,2.11,0.97,—
7107,OCF,30,28,17,7,14,37,24,24,21,9,13
7107,FCF,24,21,5,-11,-20,17,5,18,5,-1,8
7107,NP Margin,4.65,3.75,4.96,3.89,7.12,10.39,9.07,7.13,6.02,6.70,5.83
7107,ROE,6.59,5.21,7.59,6.10,10.26,15.27,14.14,11.68,9.92,10.84,7.57
7107,Revenue GR,3.81,-6.85,-0.61,12.58,4.56,3.33,4.47,6.97,8.62,30.79,—
7107,Revenue GR 3Y avg,—,1.39,5.37,6.75,4.12,4.91,6.67,14.97,19.05,18.13,—
7107,Revenue GR 5Y avg,—,2.40,4.78,6.33,5.57,10.41,13.52,13.88,11.26,9.24,—
7107,Revenue GR 10Y avg,—,7.82,9.24,8.77,7.39,8.48,—,—,—,—,—
7107,NP GR,—,-18.11,-17.65,-19.54,4.11,25.85,18.01,22.95,0.99,10.25,—
7107,NP GR 3Y avg,—,-14.17,-2.54,-2.59,6.87,23.96,11.64,10.61,21.79,9.35,—
7107,NP GR 5Y avg,—,-2.11,3.83,8.92,8.10,13.49,—,—,—,—,—
7107,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,EPS GR,-8.20,-29.62,26.87,-38.55,-28.37,-40.81,33.02,26.59,-2.38,50.41,—
7107,EPS GR 3Y avg,—,-18.13,-17.65,-36.13,-17.38,-0.11,18.02,22.95,1.10,10.19,—
7107,EPS GR 5Y avg,—,-25.30,-15.15,-15.19,-6.97,7.91,11.72,10.58,22.56,9.43,—
7107,EPS GR 10Y avg,—,-8.65,-3.14,1.95,0.90,5.87,—,—,—,—,—
7107,OCF GR,—,65.57,149.61,-51.71,-62.15,49.75,3.55,9.67,150.23,-33.83,—
7107,FCF GR,—,292.57,—,—,—,270.54,-73.50,227.74,—,—,—
7107,D/E,0.03,0.05,0.08,0.07,0.06,0.03,0.06,0.03,0.04,0.01,0.02
7107,Price,0.8300,0.8300,0.5700,0.7700,0.9550,1.5600,2.2900,4.1900,2.4600,1.7000,1.5200
7113,Year End,TTM,2020-08,2019-08,2018-08,2017-08,2016-08,2015-08,2014-08,2013-08,2012-08,2011-08
7113,Revenue,"17,397","7,237","4,801","4,214","3,409","2,889","2,511","2,275","2,313","2,314","2,054"
7113,NP,"8,505","1,778",365,434,329,361,280,181,197,203,113
7113,EPS,1.05,0.22,0.05,0.06,0.04,0.05,0.04,0.02,0.03,0.03,0.02
7113,DPS,0.54,0.05,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01
7113,Div Payout,51.1,29.8,55.9,42.6,60.6,31.3,44.3,54.4,46.7,41.3,29.0
7113,Shares,"8,062","8,016","7,973","7,618","7,520","7,519","7,505","7,458","7,443","7,431","7,428"
7113,BVPS,1.02,0.57,0.32,0.30,0.25,0.23,0.20,0.18,0.18,0.16,0.15
7113,OCF,"10,576","3,456",526,342,381,434,336,309,247,266,172
7113,FCF,"9,184","2,640",-98,-117,-100,202,131,116,-32,120,31
7113,NP Margin,48.52,24.22,7.60,10.30,9.64,12.49,11.14,7.93,8.49,8.76,5.51
7113,ROE,131.45,40.28,14.84,19.82,17.20,21.06,18.64,13.25,15.19,17.06,10.21
7113,Revenue GR,146.56,50.74,13.92,23.62,18.03,15.06,10.33,-1.64,-0.05,12.68,-1.23
7113,Revenue GR 3Y avg,—,28.52,18.46,18.85,14.43,7.68,2.75,3.47,3.62,14.82,14.23
7113,Revenue GR 5Y avg,—,23.58,16.11,12.75,8.05,7.06,3.84,8.27,10.92,13.50,15.65
7113,Revenue GR 10Y avg,—,13.28,12.12,11.83,10.74,11.27,14.61,—,—,—,—
7113,NP GR,—,75.57,0.36,15.78,22.10,22.44,11.34,16.87,-7.76,6.45,1.52
7113,NP GR 3Y avg,—,44.75,15.10,17.18,10.14,26.11,2.24,1.44,12.70,14.53,7.42
7113,NP GR 5Y avg,—,21.66,8.05,14.92,12.31,16.39,17.99,—,—,—,—
7113,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113,EPS GR,479.93,361.51,-16.21,29.52,-9.00,27.43,55.49,-8.30,-3.24,79.20,-53.97
7113,EPS GR 3Y avg,—,71.09,-0.42,14.52,21.71,22.02,11.32,16.72,-7.24,4.58,-0.58
7113,EPS GR 5Y avg,—,42.17,14.37,16.45,9.85,25.80,2.62,0.30,11.25,12.66,4.60
7113,EPS GR 10Y avg,—,20.79,7.10,13.82,11.25,14.71,16.13,—,—,—,—
7113,OCF GR,—,556.72,53.88,-10.27,-12.13,29.00,8.97,24.90,-6.99,54.29,-19.38
7113,FCF GR,—,—,—,—,—,55.10,12.39,—,—,288.71,-75.25
7113,D/E,0.02,0.04,0.54,0.56,0.03,0.04,0.07,—,—,—,—
7113,Price,5.1800,26.2800,4.7500,11.1400,5.6100,4.2500,7.7200,4.7900,6.1400,5.2900,4.8600
7130,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7130,Revenue,324,96,13,6,4,7,6,12,16,18,19
7130,NP,39,13,—,-5,-7,-4,-5,-3,-1,—,—
7130,EPS,0.10,0.04,—,-0.02,-0.03,-0.02,-0.02,-0.01,—,—,—
7130,DPS,0.01,—,—,—,—,—,—,—,—,—,—
7130,Div Payout,5.7,—,—,—,—,—,—,—,—,—,—
7130,Shares,337,316,305,305,226,226,226,226,226,226,226
7130,BVPS,0.30,0.10,0.07,0.08,0.09,—,—,—,—,—,—
7130,OCF,5,11,-2,-9,-2,-7,2,3,-1,2,—
7130,FCF,5,10,-2,-9,-2,-7,-7,2,-1,1,—
7130,NP Margin,11.98,13.34,3.68,-86.97,-183.15,-57.59,-94.74,-25.30,-5.75,-1.25,0.60
7130,ROE,43.47,19.61,2.00,-24.25,-34.90,-12.53,-15.46,-7.51,-2.19,-0.55,0.27
7130,Revenue GR,334.47,625.15,130.86,45.90,-19.35,15.92,-50.81,-25.75,-14.18,—,—
7130,Revenue GR 3Y avg,—,190.14,16.24,-0.26,-21.68,-24.91,-32.07,-14.51,—,—,—
7130,Revenue GR 5Y avg,—,53.97,1.79,-14.51,-21.21,-18.65,—,-3.05,-0.01,—,—
7130,Revenue GR 10Y avg,—,15.17,-0.50,-8.03,—,—,—,—,—,—,—
7130,NP GR,—,—,—,—,—,—,—,—,—,—,—
7130,NP GR 3Y avg,—,—,—,—,—,—,—,—,—,—,—
7130,NP GR 5Y avg,—,33.83,—,—,—,—,—,—,—,—,—
7130,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,EPS GR,422.88,—,—,—,—,—,—,—,—,—,—
7130,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—,—
7130,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
7130,EPS GR 10Y avg,—,30.19,—,—,—,—,—,—,—,—,—
7130,OCF GR,—,—,—,—,—,—,-20.88,—,—,—,—
7130,FCF GR,—,—,—,—,—,—,—,—,—,—,—
7130,D/E,0.04,0.02,0.10,0.12,0.19,0.15,—,—,—,—,0.01
7130,Price,1.8700,2.3000,0.8100,0.4500,0.9750,0.4300,0.4500,0.2500,0.2400,0.2000,0.2800
7133,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
7133,Revenue,168,159,193,204,200,201,179,172,154,147,143
7133,NP,14,4,-2,3,19,31,26,23,17,17,16
7133,EPS,0.06,0.02,-0.01,0.02,0.13,0.14,0.13,0.12,0.08,0.08,0.08
7133,DPS,0.01,—,—,—,0.02,0.10,0.08,0.05,0.03,0.03,0.05
7133,Div Payout,15.8,—,—,—,36.0,60.0,61.7,50.2,19.1,38.7,21.8
7133,Shares,218,218,218,182,145,218,205,198,198,198,198
7133,BVPS,1.36,1.31,1.31,1.33,1.31,1.26,1.18,1.02,0.96,0.91,0.80
7133,OCF,42,42,16,18,-18,24,22,35,23,6,31
7133,FCF,38,40,14,15,-48,-16,9,27,4,—,28
7133,NP Margin,8.17,2.21,-0.79,1.40,9.57,15.48,14.51,13.48,10.75,11.56,11.56
7133,ROE,4.73,1.22,-0.53,1.00,6.89,11.80,11.26,11.72,8.95,9.87,10.19
7133,Revenue GR,23.01,-17.73,-4.94,1.78,-0.55,12.21,4.01,11.62,4.80,3.28,3.28
7133,Revenue GR 3Y avg,—,-7.32,-1.28,4.33,5.09,9.22,6.76,6.51,3.79,1.85,-3.33
7133,Revenue GR 5Y avg,—,-2.34,2.35,5.69,6.31,7.12,5.35,4.33,-0.45,0.23,6.43
7133,Revenue GR 10Y avg,—,1.43,3.33,2.58,3.22,6.77,—,—,—,—,—
7133,NP GR,—,-43.19,—,-52.14,-6.25,23.33,15.16,12.12,-2.99,-7.84,-8.13
7133,NP GR 3Y avg,—,-33.00,—,-29.69,2.37,13.56,7.43,1.32,-4.84,10.69,14.39
7133,NP GR 5Y avg,—,-15.16,—,-18.20,6.45,13.97,—,—,—,—,—
7133,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133,EPS GR,—,—,—,-82.25,-38.50,12.73,8.01,40.02,-2.56,3.28,-9.30
7133,EPS GR 3Y avg,—,-43.20,—,-50.26,-9.19,19.46,13.80,12.11,-2.99,-7.84,-8.11
7133,EPS GR 5Y avg,—,-33.81,—,-28.55,0.43,11.40,6.66,1.32,-4.83,10.67,14.42
7133,EPS GR 10Y avg,—,-15.98,—,-17.54,5.43,12.90,—,—,—,—,—
7133,OCF GR,—,162.39,-11.45,—,—,8.41,-37.36,54.37,259.77,-79.95,242.28
7133,FCF GR,—,188.31,-6.10,—,—,—,-65.90,561.79,—,—,—
7133,D/E,0.01,0.02,0.03,0.02,0.02,0.02,0.02,—,—,—,—
7133,Price,0.9600,1.2300,0.4950,0.6000,3.4000,3.4300,5.4500,1.7600,1.1000,0.7000,0.7400
7137,Year End,TTM,2020-09,2019-09,2018-09,2017-09,2016-09,2015-09,2014-09,2013-09,2012-09,2011-09
7137,Revenue,61,57,68,86,83,96,75,83,86,82,81
7137,NP,4,1,3,6,5,8,16,12,10,13,11
7137,EPS,0.09,0.03,0.05,0.14,0.13,0.19,0.39,0.29,0.25,0.32,0.27
7137,DPS,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
7137,Div Payout,64.6,94.3,79.1,45.0,40.6,27.2,15.7,22.0,16.6,22.0,22.0
7137,Shares,41,41,41,41,41,41,41,41,41,41,41
7137,BVPS,4.06,3.90,3.94,3.92,3.90,3.81,3.69,3.40,3.19,2.90,2.81
7137,OCF,1,6,3,11,—,8,9,7,11,6,8
7137,FCF,—,5,—,4,-4,-5,6,3,6,3,5
7137,NP Margin,6.24,2.37,4.43,6.77,6.49,8.17,21.34,14.32,12.08,16.08,13.74
7137,ROE,2.32,0.84,1.85,3.60,3.36,5.02,10.87,8.84,8.17,11.00,10.07
7137,Revenue GR,20.96,-15.72,-21.09,4.31,-14.08,28.28,-9.61,-3.05,4.60,1.08,12.90
7137,Revenue GR 3Y avg,—,-11.48,-10.91,4.76,-0.12,3.98,-2.86,0.83,6.08,5.88,2.38
7137,Revenue GR 5Y avg,—,-5.23,-3.89,0.15,0.21,3.52,0.90,3.78,2.56,3.77,4.85
7137,Revenue GR 10Y avg,—,-2.21,-0.13,1.35,1.97,4.18,—,—,—,—,—
7137,NP GR,—,-36.69,-27.34,-28.55,-23.28,-8.72,6.75,2.21,5.68,23.50,8.49
7137,NP GR 3Y avg,—,-38.92,-23.98,-10.80,-16.43,-6.71,12.82,11.20,3.48,9.77,21.22
7137,NP GR 5Y avg,—,-16.99,-8.05,-3.92,-4.22,6.34,—,—,—,—,—
7137,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7137,EPS GR,230.68,-54.93,-48.33,8.80,-31.75,-50.89,34.75,14.88,-21.41,18.27,27.02
7137,EPS GR 3Y avg,—,-36.72,-27.33,-28.55,-23.27,-8.73,6.75,2.21,5.69,23.50,8.49
7137,EPS GR 5Y avg,—,-38.93,-23.98,-10.80,-16.42,-6.71,12.82,11.20,3.49,9.77,21.22
7137,EPS GR 10Y avg,—,-17.00,-8.05,-3.92,-4.22,6.34,—,—,—,—,—
7137,OCF GR,—,99.40,-73.55,—,-95.93,-6.40,16.61,-34.76,84.47,-25.24,-27.00
7137,FCF GR,—,—,-91.76,—,—,—,128.58,-53.68,65.53,-31.41,-51.57
7137,D/E,—,—,—,—,—,—,—,—,—,—,—
7137,Price,1.7700,1.7000,1.9900,2.3000,2.5000,2.8700,2.6000,3.0000,2.5900,1.8600,1.5800
7140,Year End,TTM,2020-03,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03
7140,Revenue,106,119,129,144,167,153,163,145,133,121,111
7140,NP,12,11,11,25,28,21,15,13,6,5,6
7140,EPS,0.05,0.04,0.04,0.10,0.12,0.08,0.06,0.35,0.03,0.03,0.03
7140,DPS,0.04,0.06,0.02,0.05,0.02,0.03,0.02,0.01,0.01,0.01,0.01
7140,Div Payout,81.9,110.2,123.6,33.1,33.1,27.6,21.0,21.9,27.6,32.0,—
7140,Shares,245,245,245,246,239,234,230,38,180,180,180
7140,BVPS,0.74,0.73,0.75,0.72,0.62,0.56,0.51,0.57,0.54,0.46,—
7140,OCF,10,13,16,18,25,31,19,19,12,7,5
7140,FCF,5,10,1,13,21,27,14,13,7,-1,-1
7140,NP Margin,11.25,9.49,8.45,17.04,16.98,13.49,9.16,9.20,4.26,4.09,5.05
7140,ROE,6.63,6.45,6.14,14.28,18.78,15.89,12.93,12.91,5.94,5.62,6.98
7140,Revenue GR,13.16,-7.84,-10.56,-13.35,9.00,-6.34,12.27,9.27,9.89,8.78,—
7140,Revenue GR 3Y avg,—,-10.61,-5.47,-4.00,4.65,4.74,10.47,9.31,8.90,4.67,—
7140,Revenue GR 5Y avg,—,-6.12,-2.34,1.65,6.60,6.55,9.64,6.61,10.06,12.93,—
7140,Revenue GR 10Y avg,—,1.46,2.03,5.77,9.72,10.09,—,—,—,—,—
7140,NP GR,—,-26.36,-19.11,18.06,28.35,53.77,44.56,33.53,13.57,7.17,—
7140,NP GR 3Y avg,—,-5.46,-3.98,34.11,41.71,29.71,31.03,27.18,30.16,—,—
7140,NP GR 5Y avg,—,11.30,10.50,32.12,—,21.04,—,—,—,—,—
7140,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140,EPS GR,90.80,3.37,-55.53,-15.29,34.24,35.52,-12.29,134.78,14.67,-11.86,—
7140,EPS GR 3Y avg,—,-26.98,-20.33,15.51,16.86,40.79,33.16,33.38,13.62,7.18,—
7140,EPS GR 5Y avg,—,-6.66,-9.68,25.98,33.85,23.05,24.74,27.09,30.18,—,—
7140,EPS GR 10Y avg,—,7.90,7.14,28.06,—,17.89,—,—,—,—,—
7140,OCF GR,—,-15.24,-13.64,-29.11,-19.07,61.71,0.68,61.21,65.90,46.73,—
7140,FCF GR,—,—,-95.27,-36.78,-22.33,88.53,13.38,79.18,—,—,—
7140,D/E,—,—,—,—,—,—,—,—,—,0.01,—
7140,Price,0.8200,0.8200,0.5100,0.6700,1.4000,1.4600,0.9950,0.9600,1.6100,0.5800,0.5100
7148,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
7148,Revenue,578,570,576,499,468,313,270,177,162,135,138
7148,NP,63,59,55,48,42,27,36,35,32,26,27
7148,EPS,0.09,0.08,0.08,0.07,0.07,0.04,0.08,0.08,0.07,0.06,0.06
7148,DPS,0.06,0.06,0.05,0.04,0.03,0.03,0.06,0.06,0.05,0.06,0.05
7148,Div Payout,61.3,82.0,63.5,52.4,46.3,90.8,90.3,74.3,64.4,96.0,79.9
7148,Shares,706,693,670,656,651,651,471,437,437,437,437
7148,BVPS,0.90,0.84,0.74,0.76,0.73,0.70,0.69,0.43,0.41,0.39,0.36
7148,OCF,59,71,67,72,56,33,-51,36,40,38,19
7148,FCF,-21,6,6,-20,-19,-1,-92,24,31,28,12
7148,NP Margin,10.85,10.28,9.59,9.55,9.07,8.57,13.49,19.93,19.87,19.23,19.33
7148,ROE,10.62,9.99,10.94,9.92,9.09,5.93,11.31,18.75,18.28,15.53,16.57
7148,Revenue GR,4.88,-1.14,15.59,6.57,49.55,15.99,52.46,8.96,20.02,-2.04,5.09
7148,Revenue GR 3Y avg,—,6.79,22.58,22.73,38.29,24.44,25.86,8.61,7.31,3.02,3.98
7148,Revenue GR 5Y avg,—,16.13,26.64,25.16,28.17,17.77,15.47,7.41,5.74,3.21,5.62
7148,Revenue GR 10Y avg,—,15.80,16.63,15.04,15.01,11.53,—,—,—,—,—
7148,NP GR,—,11.34,27.25,9.39,6.38,-5.98,11.84,9.72,4.03,-4.89,-0.86
7148,NP GR 3Y avg,—,10.00,9.40,8.10,10.30,0.09,4.89,3.13,3.33,-4.08,-1.62
7148,NP GR 5Y avg,—,7.41,6.22,5.69,2.86,-0.77,—,—,—,—,—
7148,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,EPS GR,25.76,2.55,13.64,11.30,58.54,-46.81,-4.17,9.29,24.07,-2.60,-6.84
7148,EPS GR 3Y avg,—,9.05,26.10,-2.09,-6.86,-17.72,9.12,9.72,4.03,-4.89,-0.85
7148,EPS GR 5Y avg,—,1.81,0.44,-0.34,1.84,-7.61,3.35,3.13,3.33,-4.09,-1.63
7148,EPS GR 10Y avg,—,2.57,1.78,1.47,-1.17,-4.67,—,—,—,—,—
7148,OCF GR,—,6.56,-7.43,29.05,68.61,—,—,-9.00,2.72,98.71,-51.63
7148,FCF GR,—,-5.54,—,—,—,—,—,-23.28,9.09,135.40,-15.47
7148,D/E,0.40,0.39,0.27,0.25,0.19,0.20,0.23,—,—,—,0.01
7148,Price,2.7500,3.3800,1.4200,0.9500,2.5300,1.9800,2.6200,2.5000,2.5800,2.1300,2.0200
7149,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
7149,Revenue,49,51,49,58,57,62,59,64,65,84,96
7149,NP,3,3,1,7,1,3,3,6,8,13,13
7149,EPS,0.03,0.02,0.01,0.06,0.01,0.02,0.03,0.05,0.07,0.11,0.11
7149,DPS,0.02,—,0.01,0.03,0.02,0.03,0.03,0.06,0.09,0.08,0.14
7149,Div Payout,82.5,—,394.7,27.2,299.4,183.1,101.4,162.9,121.3,75.3,77.2
