code,detail,TTM,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5263,NP GR,—,-19.17,1.54,4.40,3.36,22.66,32.40,—,—,—,—
5263,NP GR 3Y avg,—,-10.56,0.71,16.67,20.26,—,—,—,—,—,—
5263,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5263,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5263,EPS GR,23.62,-43.71,-10.54,5.07,11.62,-2.95,1.92,86.50,22.15,—,—
5263,EPS GR 3Y avg,—,-19.12,1.61,4.41,3.36,22.46,32.42,—,—,—,—
5263,EPS GR 5Y avg,—,-10.53,0.75,16.69,20.26,—,—,—,—,—,—
5263,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5263,OCF GR,—,-54.63,2.30,201.10,-26.61,-64.27,30.29,121.23,62.88,—,—
5263,FCF GR,—,-54.43,39.24,—,-87.77,-66.86,45.43,309.67,—,—,—
5263,D/E,0.11,0.11,0.10,—,—,—,—,—,0.03,0.03,—
5263,Price,1.8000,1.8800,1.9100,1.3300,2.5100,1.7000,1.4000,0.0000,0.0,0.0,0.0
5264,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5264,Revenue,"5,854","6,276","7,278","7,348","7,130","6,098","5,302","5,594","4,717","5,588","5,692"
5264,NP,258,287,320,274,310,355,453,342,171,468,463
5264,EPS,0.05,0.06,0.07,0.06,0.06,0.07,0.10,0.09,0.04,0.12,0.11
5264,DPS,0.07,0.07,0.06,0.06,0.06,0.06,0.05,—,—,—,—
5264,Div Payout,130.9,98.4,94.6,123.4,84.2,101.4,32.7,—,—,—,—
5264,Shares,"4,887","4,887","4,887","4,932","5,000","5,000","4,636","4,000","4,000","4,000","4,000"
5264,BVPS,1.27,1.27,1.29,1.34,1.36,1.14,1.15,—,—,—,—
5264,OCF,"1,872","2,054","2,424","2,013","2,720","2,365","1,899","2,702","1,637","2,041","2,607"
5264,FCF,"1,537","1,645","2,153","1,661","2,416","1,893",465,"1,087",-898,64,"2,519"
5264,NP Margin,4.41,4.57,4.40,3.73,4.35,5.83,8.55,6.11,3.64,8.38,8.13
5264,ROE,4.16,4.62,5.02,4.18,4.92,6.07,9.28,8.63,4.41,12.85,11.84
5264,Revenue GR,-23.83,-13.77,-0.95,3.05,16.92,15.02,-5.23,18.59,-15.57,-1.83,3.97
5264,Revenue GR 3Y avg,—,-4.16,6.07,11.49,8.42,8.94,-1.73,-0.57,-4.84,1.98,3.58
5264,Revenue GR 5Y avg,—,3.43,5.40,9.27,5.00,1.39,-0.64,1.21,-1.63,15.64,—
5264,Revenue GR 10Y avg,—,1.38,3.28,3.68,10.19,—,—,—,—,—,—
5264,NP GR,—,-2.58,-3.43,-15.40,-3.18,27.48,-1.08,-9.63,-19.27,24.30,49.40
5264,NP GR 3Y avg,—,-8.76,-1.29,9.85,-7.92,-5.14,6.80,6.98,4.34,16.59,—
5264,NP GR 5Y avg,—,-1.28,2.76,7.06,3.62,—,—,—,—,—,—
5264,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,EPS GR,-31.87,-10.53,16.13,-9.03,-12.80,-27.30,14.54,99.04,-63.35,1.16,41.92
5264,EPS GR 3Y avg,—,-1.86,-2.70,-16.76,-10.12,18.34,-5.81,-9.63,-19.27,24.30,49.40
5264,EPS GR 5Y avg,—,-9.74,-5.16,5.62,-11.94,-9.28,3.71,6.98,4.34,16.59,—
5264,EPS GR 10Y avg,—,-3.25,0.72,4.98,1.33,—,—,—,—,—,—
5264,OCF GR,—,-15.26,20.42,-26.00,15.05,24.50,-29.71,65.09,-19.80,-21.73,53.33
5264,FCF GR,—,-23.60,29.61,-31.23,27.65,306.98,-57.24,—,—,-97.45,61.22
5264,D/E,1.55,1.59,1.72,2.06,2.12,2.64,2.86,4.42,4.20,3.71,3.13
5264,Price,0.8650,0.8950,0.8700,0.8000,0.9800,1.3700,1.6000,0.0000,0.0,0.0,0.0
5269,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5269,Revenue,83,86,95,82,80,71,—,—,—,—,—
5269,NP,-15,-14,36,40,41,47,—,—,—,—,—
5269,EPS,-0.03,-0.02,0.06,0.07,0.07,0.08,—,—,—,—,—
5269,DPS,0.01,0.02,0.06,0.06,0.03,0.01,—,—,—,—,—
5269,Div Payout,—,74.4,78.2,79.2,36.6,—,—,—,—,—,—
5269,Shares,581,580,580,580,580,580,—,—,—,—,—
5269,BVPS,1.03,1.08,1.07,1.05,1.03,1.02,—,—,—,—,—
5269,OCF,22,28,63,52,48,53,—,—,—,—,—
5269,FCF,24,28,63,52,47,53,—,—,—,—,—
5269,NP Margin,-18.29,-15.71,38.09,49.06,50.74,65.84,—,—,—,—,—
5269,ROE,-2.49,-2.22,5.81,6.51,6.61,7.78,—,—,—,—,—
5269,Revenue GR,-10.92,-9.28,15.53,2.65,12.91,—,—,—,—,—,—
5269,Revenue GR 3Y avg,—,2.47,10.22,—,—,—,—,—,—,—,—
5269,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,NP GR,—,—,-8.16,—,—,—,—,—,—,—,—
5269,NP GR 3Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5269,EPS GR,-23.73,—,-10.36,-0.71,-13.04,—,—,—,—,—,—
5269,EPS GR 3Y avg,—,—,-8.19,—,—,—,—,—,—,—,—
5269,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5269,OCF GR,—,-55.15,20.59,9.70,-9.56,—,—,—,—,—,—
5269,FCF GR,—,-55.20,21.18,9.87,-10.12,—,—,—,—,—,—
5269,D/E,0.98,0.97,0.14,0.82,0.56,0.57,—,—,—,—,—
5269,Price,0.6000,0.5500,0.8100,0.8050,1.0000,1.0700,0.9300,0.0000,0.0,0.0,0.0
5271,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06
5271,Revenue,130,105,131,113,122,126,130,—,—,—,—
5271,NP,18,8,17,10,15,15,18,—,—,—,—
5271,EPS,0.10,0.04,0.09,0.05,0.07,0.09,0.12,—,—,—,—
5271,DPS,0.02,0.06,0.05,0.05,0.04,0.02,—,—,—,—,—
5271,Div Payout,15.1,137.6,33.8,89.3,77.8,—,—,—,—,—,—
5271,Shares,188,193,195,197,200,160,149,—,—,—,—
5271,BVPS,0.91,0.87,0.86,0.83,0.81,—,—,—,—,—,—
5271,OCF,-2,4,12,17,15,23,9,—,—,—,—
5271,FCF,-9,1,10,10,10,19,6,—,—,—,—
5271,NP Margin,14.19,8.02,12.65,9.07,12.02,11.51,13.85,—,—,—,—
5271,ROE,11.19,5.23,10.22,6.32,9.16,12.82,25.71,—,—,—,—
5271,Revenue GR,83.22,-20.35,16.60,-7.77,-3.27,-2.50,—,—,—,—,—
5271,Revenue GR 3Y avg,—,-5.03,1.32,-4.54,—,—,—,—,—,—,—
5271,Revenue GR 5Y avg,—,-4.18,—,—,—,—,—,—,—,—,—
5271,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5271,NP GR,—,-17.02,4.57,-17.11,—,—,—,—,—,—,—
5271,NP GR 3Y avg,—,-14.11,—,—,—,—,—,—,—,—,—
5271,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5271,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,EPS GR,—,-48.95,64.25,-29.45,-19.23,-24.45,—,—,—,—,—
5271,EPS GR 3Y avg,—,-16.05,-2.18,-24.49,—,—,—,—,—,—,—
5271,EPS GR 5Y avg,—,-18.44,—,—,—,—,—,—,—,—,—
5271,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5271,OCF GR,—,-69.38,-29.97,13.79,-35.10,149.81,—,—,—,—,—
5271,FCF GR,—,-87.74,-5.33,5.02,-49.13,229.12,—,—,—,—,—
5271,D/E,—,—,—,—,—,—,0.16,—,—,—,—
5271,Price,2.8600,0.9100,1.1600,0.8700,1.6100,1.6000,0.0000,0.0,0.0,0.0,0.0
5272,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5272,Revenue,"1,474","1,478","1,630","1,560","1,479","1,455","1,315","1,294",55,118,186
5272,NP,26,36,81,42,72,72,22,91,-39,-39,-4
5272,EPS,0.02,0.03,0.06,0.04,0.07,0.06,0.03,0.13,-0.05,-0.05,-0.01
5272,DPS,0.02,0.03,0.04,0.07,0.04,0.03,—,—,—,—,—
5272,Div Payout,82.2,61.2,86.0,94.6,76.0,—,—,—,—,—,—
5272,Shares,"1,077","1,078","1,077","1,087","1,087","1,007",693,695,775,775,776
5272,BVPS,0.43,0.55,0.53,0.54,0.55,0.53,0.16,0.13,0.18,0.17,0.23
5272,OCF,155,123,350,154,295,150,363,440,18,21,6
5272,FCF,75,42,277,116,209,106,321,410,11,12,-1
5272,NP Margin,1.74,2.47,4.98,2.71,4.89,4.96,1.70,7.01,-70.82,-32.90,-2.08
5272,ROE,4.85,6.98,14.34,7.48,12.46,19.19,4.54,19.80,-31.76,-24.33,-2.13
5272,Revenue GR,-1.23,-9.29,4.49,5.49,1.63,10.64,1.61,2254.16,-53.48,-36.41,6.47
5272,Revenue GR 3Y avg,—,-0.01,3.85,5.85,4.54,198.00,123.25,90.96,-31.96,-11.50,5.44
5272,Revenue GR 5Y avg,—,2.37,4.72,95.24,65.75,50.92,49.76,49.99,-19.09,-5.88,9.50
5272,Revenue GR 10Y avg,—,23.82,25.32,25.69,24.90,28.55,—,—,—,—,—
5272,NP GR,—,-20.40,4.02,23.71,-7.29,—,—,—,—,—,—
5272,NP GR 3Y avg,—,10.31,-2.22,—,—,—,—,93.87,—,—,—
5272,NP GR 5Y avg,—,—,37.68,14.33,18.59,42.32,—,—,—,—,—
5272,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,EPS GR,-59.41,-54.55,82.40,-37.50,-11.11,125.00,-75.00,—,—,—,—
5272,EPS GR 3Y avg,—,-19.68,0.44,7.72,-20.63,—,—,—,—,—,—
5272,EPS GR 5Y avg,—,0.71,-10.63,—,—,—,—,97.92,—,—,—
5272,EPS GR 10Y avg,—,—,32.99,11.37,15.38,40.30,—,—,—,—,—
5272,OCF GR,—,-64.86,127.28,-47.75,96.18,-58.62,-17.56,—,-14.73,254.72,-27.08
5272,FCF GR,—,-84.72,138.78,-44.36,97.52,-67.11,-21.61,—,-13.02,—,—
5272,D/E,2.00,2.12,1.84,2.67,1.79,2.00,6.49,1.11,—,—,0.11
5272,Price,0.8200,0.9050,1.0700,1.2000,0.8000,0.0000,0.0,0.0,0.0,0.0,0.0
5273,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5273,Revenue,"1,020",969,"1,056","1,105","1,015","1,059","1,199",—,—,—,—
5273,NP,35,21,18,23,30,41,30,—,—,—,—
5273,EPS,0.05,0.03,0.02,0.03,0.04,0.05,0.05,—,—,—,—
5273,DPS,0.01,0.01,0.02,0.01,0.03,0.01,—,—,—,—,—
5273,Div Payout,26.0,93.5,56.4,33.0,52.2,21.1,—,—,—,—,—
5273,Shares,826,824,825,835,786,743,664,—,—,—,—
5273,BVPS,0.56,0.54,0.52,0.50,0.48,0.41,—,—,—,—,—
5273,OCF,102,30,15,-69,39,6,40,—,—,—,—
5273,FCF,89,17,-30,-125,-34,-58,20,—,—,—,—
5273,NP Margin,3.43,2.19,1.71,2.08,2.93,3.91,2.52,—,—,—,—
5273,ROE,7.89,4.87,4.30,5.63,8.22,14.15,11.57,—,—,—,—
5273,Revenue GR,20.14,-8.30,-4.43,8.86,-4.10,-11.70,—,—,—,—,—
5273,Revenue GR 3Y avg,—,-1.56,-0.07,-2.68,—,—,—,—,—,—,—
5273,Revenue GR 5Y avg,—,-4.18,—,—,—,—,—,—,—,—,—
5273,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5273,NP GR,—,-10.59,-24.19,-8.77,—,—,—,—,—,—,—
5273,NP GR 3Y avg,—,-6.79,—,—,—,—,—,—,—,—,—
5273,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5273,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,EPS GR,—,33.33,-25.00,-33.33,-25.00,14.29,—,—,—,—,—
5273,EPS GR 3Y avg,—,-12.64,-27.89,-17.02,—,—,—,—,—,—,—
5273,EPS GR 5Y avg,—,-10.59,—,—,—,—,—,—,—,—,—
5273,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5273,OCF GR,—,94.29,—,—,547.00,-84.79,—,—,—,—,—
5273,FCF GR,—,—,—,—,—,—,—,—,—,—,—
5273,D/E,0.14,0.16,0.19,0.23,0.17,0.12,0.31,—,—,—,—
5273,Price,1.2100,1.4100,0.7200,0.7250,1.2100,0.8700,0.0000,0.0000,0.0,0.0,0.0
5274,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06
5274,Revenue,332,232,199,196,202,171,183,190,189,137,127
5274,NP,169,94,68,71,79,62,76,119,90,37,39
5274,EPS,0.70,0.39,0.28,0.29,0.33,0.26,0.32,0.49,0.38,0.17,0.16
5274,DPS,0.23,0.22,0.19,0.19,0.12,0.09,0.15,—,—,—,—
5274,Div Payout,32.6,—,—,—,—,—,—,—,—,—,—
5274,Shares,239,241,241,241,241,241,241,239,239,235,235
5274,BVPS,3.64,—,—,—,—,—,—,2.31,1.80,1.49,1.38
5274,OCF,-101,134,39,11,382,-13,-174,650,270,-27,-104
5274,FCF,-104,131,33,-2,379,-21,-179,648,268,-29,-109
5274,NP Margin,50.84,40.55,34.09,36.48,39.24,36.10,41.69,62.58,47.86,26.98,30.22
5274,ROE,20.16,11.50,8.66,9.44,10.94,9.14,12.15,21.92,20.84,10.20,11.96
5274,Revenue GR,89.06,16.96,1.59,-2.99,17.57,-6.39,-3.54,0.71,37.65,7.44,—
5274,Revenue GR 3Y avg,—,4.85,5.03,2.21,2.01,-3.12,10.17,14.20,30.17,31.57,—
5274,Revenue GR 5Y avg,—,4.87,0.91,0.73,8.03,6.10,16.47,25.85,21.17,3.23,—
5274,Revenue GR 10Y avg,—,10.52,12.69,10.48,5.60,7.24,—,—,—,—,—
5274,NP GR,—,6.00,3.05,-2.24,-12.69,-11.81,27.36,45.56,84.98,43.62,—
5274,NP GR 3Y avg,—,4.29,-10.64,-4.59,16.44,9.94,39.88,56.95,27.17,7.36,—
5274,NP GR 5Y avg,—,20.78,18.43,10.15,11.81,12.91,—,—,—,—,—
5274,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5274,EPS GR,273.91,38.79,-5.07,-9.76,28.13,-19.24,-36.22,29.43,144.59,-4.27,—
5274,EPS GR 3Y avg,—,5.94,3.15,-2.26,-12.94,-12.64,26.39,44.71,85.66,14.72,—
5274,EPS GR 5Y avg,—,4.23,-10.78,-5.07,15.88,9.31,39.50,36.73,11.48,-5.83,—
5274,EPS GR 10Y avg,—,20.58,10.45,2.87,4.46,5.58,—,—,—,—,—
5274,OCF GR,—,246.14,239.51,-97.02,—,—,—,140.60,—,—,—
5274,FCF GR,—,302.13,—,—,—,—,—,141.81,—,—,—
5274,D/E,0.14,0.14,0.19,0.07,0.07,0.07,0.08,—,—,0.43,0.05
5274,Price,5.9300,9.3800,9.6000,9.7900,9.9800,10.1000,10.2000,14.4000,5.5000,1.1400,1.4200
5276,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5276,Revenue,140,119,81,79,64,60,68,—,—,—,—
5276,NP,16,16,14,15,11,13,11,—,—,—,—
5276,EPS,0.03,0.04,0.04,0.04,0.03,0.05,0.04,—,—,—,—
5276,DPS,0.02,0.02,0.02,0.01,0.01,0.01,—,—,—,—,—
5276,Div Payout,51.3,39.8,44.8,30.0,53.6,—,—,—,—,—,—
5276,Shares,359,358,356,342,346,285,250,—,—,—,—
5276,BVPS,0.45,0.44,0.41,0.38,0.35,—,—,—,—,—,—
5276,OCF,8,13,18,6,9,13,12,—,—,—,—
5276,FCF,8,13,18,6,3,12,12,—,—,—,—
5276,NP Margin,11.10,13.28,17.63,18.95,16.84,21.42,16.10,—,—,—,—
5276,ROE,11.59,11.72,11.57,13.30,10.28,14.68,14.91,—,—,—,—
5276,Revenue GR,108.29,46.86,2.26,24.06,6.25,-12.09,—,—,—,—,—
5276,Revenue GR 3Y avg,—,23.05,10.46,5.03,—,—,—,—,—,—,—
5276,Revenue GR 5Y avg,—,11.72,—,—,—,—,—,—,—,—,—
5276,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5276,NP GR,—,13.69,3.52,10.91,—,—,—,—,—,—,—
5276,NP GR 3Y avg,—,7.51,—,—,—,—,—,—,—,—,—
5276,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5276,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,EPS GR,-11.11,—,—,—,-11.11,—,—,—,—,—,—
5276,EPS GR 3Y avg,—,—,-3.85,-3.85,—,—,—,—,—,—,—
5276,EPS GR 5Y avg,—,-2.33,—,—,—,—,—,—,—,—,—
5276,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5276,OCF GR,—,-27.52,188.93,-31.34,-29.55,9.84,—,—,—,—,—
5276,FCF GR,—,-26.92,209.61,84.01,-74.06,2.93,—,—,—,—,—
5276,D/E,0.06,0.06,0.01,0.01,0.01,0.02,0.11,—,—,—,—
5276,Price,0.6150,0.6300,0.5050,0.4500,0.4250,1.4900,0.0000,0.0,0.0,0.0,0.0
5277,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06
5277,Revenue,49,51,45,36,36,44,34,30,—,—,—
5277,NP,13,16,12,8,10,16,13,9,—,—,—
5277,EPS,0.02,0.03,0.02,0.01,0.02,0.04,0.03,0.02,—,—,—
5277,DPS,0.01,0.01,0.01,0.01,0.01,—,—,—,—,—,—
5277,Div Payout,21.6,41.4,105.8,44.5,—,—,—,—,—,—,—
5277,Shares,543,539,522,518,490,457,518,518,—,—,—
5277,BVPS,0.19,0.17,0.14,0.14,0.13,—,—,—,—,—,—
5277,OCF,24,23,10,5,10,17,14,9,—,—,—
5277,FCF,20,17,3,2,10,15,11,8,—,—,—
5277,NP Margin,25.67,31.46,26.27,21.18,28.42,37.25,37.53,30.50,—,—,—
5277,ROE,13.03,18.23,15.64,10.89,15.92,39.24,63.48,51.81,—,—,—
5277,Revenue GR,11.53,13.59,26.49,-1.18,-18.47,28.33,13.79,—,—,—,—
5277,Revenue GR 3Y avg,—,12.39,0.63,1.12,5.99,—,—,—,—,—,—
5277,Revenue GR 5Y avg,—,8.23,8.27,—,—,—,—,—,—,—,—
5277,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5277,NP GR,—,16.26,-10.43,-16.43,3.53,—,—,—,—,—,—
5277,NP GR 3Y avg,—,4.49,5.09,—,—,—,—,—,—,—,—
5277,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
5277,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,EPS GR,3.45,31.86,55.86,-30.48,-34.25,13.63,40.03,—,—,—,—
5277,EPS GR 3Y avg,—,12.63,-10.69,-19.62,1.51,—,—,—,—,—,—
5277,EPS GR 5Y avg,—,1.31,2.54,—,—,—,—,—,—,—,—
5277,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
5277,OCF GR,—,141.68,78.51,-44.01,-41.67,19.15,62.77,—,—,—,—
5277,FCF GR,—,491.66,30.18,-76.80,-37.72,40.60,33.13,—,—,—,—
5277,D/E,—,—,—,—,—,—,—,—,—,—,—
5277,Price,0.7900,0.7800,0.3250,0.2950,0.8550,0.0000,0.0,0.0,0.0,0.0,0.0
5278,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
5278,Revenue,147,147,119,135,137,119,107,92,84,—,—
5278,NP,7,7,9,10,14,9,13,18,13,—,—
5278,EPS,0.04,0.04,0.05,0.06,0.08,0.07,0.09,0.10,0.07,—,—
5278,DPS,0.01,0.01,0.03,0.05,0.04,—,—,—,—,—,—
